12635, -0.28, 0.03, 0.96, 0.55, -0.55, 0.61, 11.38, 34.40, 16.20, 101.89
12760, -0.29, 0.02, 0.96, 0.55, -0.49, 0.43, 11.36, 34.72, 16.13, 101.90
12886, -0.31, 0.02, 0.94, 0.37, -1.46, 0.55, 11.34, 34.41, 15.36, 101.89
13013, -0.36, 0.03, 0.89, -1.10, -1.34, 1.10, 11.71, 33.81, 15.09, 101.90
13139, -0.22, -0.00, 1.05, -1.46, 6.23, 0.49, 11.78, 34.16, 14.55, 101.90
13265, -0.27, 0.01, 0.96, 0.31, -0.92, 0.55, 11.65, 34.12, 14.01, 101.90
13390, -0.32, 0.00, 0.91, 0.98, 1.16, -0.61, 11.87, 34.88, 15.77, 101.90
13517, -0.23, 0.02, 0.88, -0.92, -9.64, 1.65, 10.25, 34.94, 16.52, 101.90
13643, -0.29, 0.06, 1.09, -0.98, -0.92, 0.92, 10.97, 34.18, 16.04, 101.90
13770, -0.09, -0.03, 1.12, -1.16, 2.75, 1.28, 11.39, 34.50, 15.17, 101.90
13898, -0.39, -0.01, 1.25, 7.93, -1.46, -2.44, 11.67, 34.16, 14.10, 101.90
14025, -0.04, 0.06, 0.82, 0.98, -10.99, 3.78, 10.44, 34.88, 14.42, 101.90
14151, -0.38, -0.00, 1.53, -6.47, -10.80, 3.36, 10.33, 34.92, 16.03, 101.89
14277, -0.06, 0.03, 1.16, -1.83, 6.96, 1.77, 10.03, 35.31, 16.08, 101.89
14404, -0.18, -0.07, 0.33, 5.13, -0.73, -0.37, 10.33, 33.95, 13.96, 101.90
14530, -0.33, 0.08, 0.46, 7.02, -3.23, -5.43, 9.77, 34.92, 13.78, 101.89
14656, -0.04, 0.03, 0.53, 0.61, 6.84, -0.73, 9.70, 35.85, 13.87, 101.90
14782, -0.48, 0.15, 0.79, 5.07, -0.55, -3.42, 9.86, 35.97, 14.25, 101.88
14909, -0.09, 0.00, 0.95, -0.61, 3.72, 2.56, 9.07, 35.64, 14.51, 101.89
